Date,Open,High,Low,Close,Volume,Change,UpDown,Comp,Amount,MarCap
2018-03-30,2454.1,2458.24,2445.72,2445.85,395329333,0.0039000000000000003,1,9.48,6434444751664,1627646951097347
2018-04-02,2454.72,2467.52,2440.89,2444.16,390319364,-0.0007000000000000001,2,-1.69,6841687754496,1626392939769494
2018-04-03,2422.26,2442.43,2416.44,2442.43,497140700,-0.0007000000000000001,2,-1.73,7950088373987,1625310856362044
2018-04-04,2447.97,2447.97,2405.91,2408.06,551703792,-0.0141,2,-34.37,8092053728669,1602618531596691
2018-04-05,2426.92,2446.78,2420.92,2437.52,591042776,0.012199999999999999,1,29.46,7566951644330,1622983873221529
2018-04-06,2420.88,2433.97,2417.24,2429.58,454309390,-0.0033,2,-7.94,7301080603762,1617425107083266
2018-04-09,2424.15,2446.28,2424.15,2444.08,334424856,0.006,1,14.5,6607392483482,1626997763123581
2018-04-10,2439.94,2454.36,2419.55,2450.74,356390247,0.0027,1,6.66,7520110243184,1631061461581974
2018-04-11,2456.53,2458.99,2441.2,2444.22,355187841,-0.0027,2,-6.52,7468123411686,1626689363107901
2018-04-12,2450.95,2454.95,2441.58,2442.71,441568798,-0.0006,2,-1.51,8152884929722,1626103066814739
2018-04-13,2449.42,2457.85,2442.35,2455.07,395886275,0.0051,1,12.36,6923900430202,1636609095887849
2018-04-16,2466.04,2466.16,2449.97,2457.49,347173891,0.001,1,2.42,6220737037163,1638625626150778
2018-04-17,2459.39,2465.63,2449.08,2453.77,394700566,-0.0015,2,-3.72,6360648307538,1636624620529463
2018-04-18,2467.55,2486.73,2467.55,2479.98,647285560,0.010700000000000001,1,26.21,8204323390107,1655299463820137
2018-04-19,2483.26,2490.57,2476.51,2486.1,727030551,0.0025,1,6.12,10118365584098,1660195914143812
2018-04-20,2478.59,2485.15,2472.37,2476.33,531718615,-0.0039000000000000003,2,-9.77,7841558042438,1653175538872689
2018-04-23,2473.7,2478.57,2466.57,2474.11,701423406,-0.0009,2,-2.22,9372647655556,1651720966246060
2018-04-24,2478.47,2479.32,2454.44,2464.14,524280424,-0.004,2,-9.97,8300865934566,1644743510628773
2018-04-25,2444.19,2453.54,2436.51,2448.81,466095694,-0.0062,2,-15.33,7527931028887,1634741766182717
2018-04-26,2460.62,2484.09,2456.2,2475.64,520917204,0.011000000000000001,1,26.83,7921705274576,1653073966859293
2018-04-27,2497.75,2508.13,2484.19,2492.4,464957970,0.0068000000000000005,1,16.76,8299222866503,1664373650696992
2018-04-30,2502.29,2515.38,2500.22,2515.38,746291866,0.0092,1,22.98,9460289371735,1680104341308118
2018-05-02,2515.75,2516.57,2501.71,2505.61,807588696,-0.0039000000000000003,2,-9.77,11712287148051,1673457322099731
2018-05-03,2506.94,2507.91,2487.25,2487.25,614102408,-0.0073,2,-18.36,7866074431575,1661556510448960
2018-05-04,2486.47,2487.77,2461.38,2461.38,612024164,-0.0104,2,-25.87,10816535475626,1645196661327540
2018-05-08,2468.45,2479.75,2444.08,2449.81,714734325,-0.004699999999999999,2,-11.57,9630702860810,1638340178049862
2018-05-09,2450.71,2451.86,2428.79,2443.98,593365934,-0.0024,2,-5.83,9069419048307,1633304235911807
2018-05-10,2458.67,2464.72,2448.01,2464.16,490004983,0.0083,1,20.18,8870446383563,1646413172538834
2018-05-11,2469.3,2483.85,2468.41,2477.71,599900764,0.0055000000000000005,1,13.55,7588728929001,1655512770777994
2018-05-14,2482.97,2486.17,2471.91,2476.11,650707583,-0.0006,2,-1.6,9563127368510,1654107231070333
2018-05-15,2476.87,2480.22,2456.2,2458.54,712619903,-0.0070999999999999995,2,-17.57,9446302233976,1641597148622869
2018-05-16,2446.64,2465.55,2444.67,2459.82,691813391,0.0005,1,1.28,9817111137756,1642766226475866
2018-05-17,2468.72,2472.82,2448.43,2448.45,596771754,-0.0046,2,-11.37,8190532097732,1634548231145054
2018-05-18,2459.73,2461.95,2452.34,2460.65,431376689,0.005,1,12.2,6463038548404,1643541494279841
2018-05-21,2464.07,2472.3,2447.69,2465.57,588088192,0.002,1,4.92,6298421053170,1646798798616211
2018-05-23,2462.98,2476.86,2460.07,2471.91,752675599,0.0026,1,6.34,9262008770745,1651604786247934
2018-05-24,2477.48,2481.31,2457.84,2466.01,638125950,-0.0024,2,-5.9,6766220453952,1647251127098773
2018-05-25,2452.8,2466.57,2444.77,2460.8,653592136,-0.0021,2,-5.21,9078584311826,1645067821831900
2018-05-28,2465.0,2482.4,2463.14,2478.96,708362383,0.0074,1,18.16,9841222237932,1656584844176667
2018-05-29,2476.7,2479.68,2457.18,2457.25,571836895,-0.0088,2,-21.71,8532893830676,1641963442318272
2018-05-30,2446.81,2449.88,2399.58,2409.03,575922403,-0.0196,2,-48.22,8999465924926,1609052659039962
2018-05-31,2428.83,2430.15,2415.5,2423.01,816930187,0.0058,1,13.98,13252142027981,1619387832448622
2018-06-01,2419.63,2445.31,2418.11,2438.96,603023355,0.0066,1,15.95,8767489007152,1630337822509993
2018-06-04,2444.62,2452.67,2441.25,2447.76,438929359,0.0036,1,8.8,7770704632833,1636442670028652
2018-06-05,2450.39,2455.78,2432.81,2453.76,501363826,0.0025,1,6.0,7344810795781,1640471133370132
2018-06-07,2468.26,2478.67,2466.01,2470.58,474146882,0.0069,1,16.82,8060721107129,1650987317033513
2018-06-08,2467.88,2468.27,2449.11,2451.58,530159889,-0.0077,2,-19.0,7672721697043,1638226630715350
2018-06-11,2454.25,2470.99,2448.0,2470.15,427946746,0.0076,1,18.57,7025547266507,1649425579196393
2018-06-12,2474.78,2479.56,2462.84,2468.83,613166240,-0.0005,2,-1.32,9615203781779,1648939547812385
2018-06-14,2450.86,2451.95,2422.37,2423.48,533448320,-0.0184,2,-45.35,9754343520888,1619121449513249
2018-06-15,2432.18,2433.51,2403.97,2404.04,502361838,-0.008,2,-19.44,9089895205666,1605379381109644
2018-06-18,2404.68,2405.56,2365.31,2376.24,564818841,-0.0116,2,-27.8,8593501001267,1586801749119891
2018-06-19,2373.12,2379.49,2336.54,2340.11,606304628,-0.0152,2,-36.13,7994621350176,1562923311433431
2018-06-20,2350.24,2374.52,2345.22,2363.91,456004074,0.0102,1,23.8,6986902497157,1578520493724815
2018-06-21,2364.16,2370.58,2337.83,2337.83,438264363,-0.011000000000000001,2,-26.08,6784646709490,1561394173099944
2018-06-22,2323.08,2357.4,2320.76,2357.22,537263746,0.0083,1,19.39,6604291499715,1574319860953845
2018-06-25,2351.89,2361.39,2337.22,2357.88,415079870,0.0003,1,0.66,5683866549181,1574954887819521
2018-06-26,2334.75,2358.01,2326.61,2350.92,470914793,-0.003,2,-6.96,6536279135044,1570771913189247
2018-06-27,2349.38,2358.71,2342.02,2342.03,526625486,-0.0038,2,-8.89,7007325574263,1565467894651365
2018-06-28,2327.37,2335.35,2310.8,2314.24,414370866,-0.011899999999999999,2,-27.79,5775389710209,1546538948168522
2018-06-29,2325.68,2329.58,2296.39,2326.13,396663082,0.0051,1,11.89,6309713787707,1554717340201656
2018-07-02,2322.23,2327.59,2271.53,2271.54,393265550,-0.0235,2,-54.59,5990017994764,1518812068344080
2018-07-03,2285.88,2287.39,2252.36,2272.76,366027823,0.0005,1,1.22,6002085994344,1519169824625884
2018-07-04,2270.95,2280.81,2261.34,2265.46,315103306,-0.0032,2,-7.3,4880994735621,1514392988362243
2018-07-05,2264.74,2274.74,2243.9,2257.55,346883778,-0.0034999999999999996,2,-7.91,5166569348330,1509639741725747
2018-07-06,2261.44,2283.75,2247.35,2272.87,344433123,0.0068000000000000005,1,15.32,6358357730172,1519066699871086
2018-07-09,2276.92,2294.61,2267.25,2285.8,352638929,0.005699999999999999,1,12.93,5796356280980,1527555839535755
2018-07-10,2299.09,2305.84,2292.13,2294.16,339918901,0.0037,1,8.36,5038809435862,1533821000789050
2018-07-11,2277.22,2287.08,2262.77,2280.62,422988851,-0.0059,2,-13.54,5700944882684,1524675252177269
2018-07-12,2285.93,2298.56,2277.73,2285.06,364407858,0.0019,1,4.44,6157666591795,1527075839846068
2018-07-13,2293.07,2313.8,2293.07,2310.9,291562667,0.0113,1,25.84,6500717751063,1543892667554058
2018-07-16,2312.26,2317.84,2299.79,2301.99,297122349,-0.0039000000000000003,2,-8.91,4968950237698,1538124413558617
2018-07-17,2302.95,2306.07,2290.24,2297.92,379033611,-0.0018,2,-4.07,4897898599332,1535441962423983
2018-07-18,2313.78,2319.39,2287.1,2290.11,402771770,-0.0034000000000000002,2,-7.81,5032249001766,1531112599552728
2018-07-19,2298.91,2300.18,2278.94,2282.29,464516252,-0.0034000000000000002,2,-7.82,5431161926643,1526048346516196
2018-07-20,2281.36,2293.34,2269.55,2289.19,353236050,0.003,1,6.9,4910685111632,1531651201045245
2018-07-23,2289.61,2289.61,2264.42,2269.31,334290969,-0.0087,2,-19.88,5549481739595,1517777198303028
2018-07-24,2273.15,2284.43,2263.13,2280.2,436133079,0.0048,1,10.89,5831914348041,1525094802386671
2018-07-25,2284.38,2292.61,2269.67,2273.03,309319890,-0.0031,2,-7.17,6142619801742,1520152854352159
2018-07-26,2284.51,2297.16,2276.54,2289.06,303334181,0.0070999999999999995,1,16.03,6357106063496,1530914783783147
2018-07-27,2292.33,2295.27,2284.44,2294.99,262143886,0.0026,1,5.93,5091586506669,1535382663209649
2018-07-30,2290.18,2296.91,2283.29,2293.51,206497608,-0.0006,2,-1.48,4552317501764,1534963942393224
2018-07-31,2292.23,2296.6,2286.02,2295.26,223927490,0.0008,1,1.75,4878429087333,1536034531292007
2018-08-01,2301.17,2312.65,2301.13,2307.07,219034945,0.0051,1,11.81,4832858786781,1544459954630534
2018-08-02,2304.14,2306.72,2265.46,2270.2,352056565,-0.016,2,-36.87,5042803042239,1519901925772783
2018-08-03,2278.33,2288.93,2272.94,2287.68,270494062,0.0077,1,17.48,4312568032947,1531545566171179
2018-08-06,2288.51,2300.38,2283.26,2286.5,244548774,-0.0005,2,-1.18,4607350821441,1529611886744554
2018-08-07,2290.85,2301.27,2279.55,2300.16,230339675,0.006,1,13.66,4748559015112,1538743025266743
2018-08-08,2305.73,2308.6,2298.41,2301.45,299691489,0.0006,1,1.29,5518133744814,1540110623764887
2018-08-09,2303.04,2303.71,2291.91,2303.71,244882986,0.001,1,2.26,5985859284788,1541180722770705
2018-08-10,2295.21,2295.62,2277.89,2282.79,286161078,-0.0091,2,-20.92,6186206254325,1526683423245996
2018-08-13,2266.43,2271.82,2238.55,2248.45,335380511,-0.015,2,-34.34,5950055509959,1503939154352444
2018-08-14,2249.86,2262.52,2247.37,2258.91,255216014,0.004699999999999999,1,10.46,4872038898111,1510814983062929
2018-08-16,2233.05,2244.08,2218.09,2240.8,312519375,-0.008,2,-18.11,6021648650166,1497924103769965
2018-08-17,2244.61,2250.92,2240.14,2247.05,238377527,0.0028000000000000004,1,6.25,4645284152168,1502273893640325
2018-08-20,2257.35,2264.42,2245.06,2247.88,271600351,0.0004,1,0.83,4418976884905,1502923724234727
2018-08-21,2248.04,2272.86,2244.59,2270.06,294337213,0.009899999999999999,1,22.18,5182953755161,1518199753227447
2018-08-22,2273.68,2280.31,2268.91,2273.33,269270912,0.0014000000000000002,1,3.27,5425019391021,1521284193501082
2018-08-23,2282.57,2282.88,2268.06,2282.6,338386224,0.0040999999999999995,1,9.27,5238289843965,1527487740875470
2018-08-24,2276.16,2295.22,2271.35,2293.21,347291597,0.0046,1,10.61,5136917947450,1534269101931912
2018-08-27,2297.32,2302.87,2289.41,2299.3,307044931,0.0027,1,6.09,5766323251561,1538348009819780
2018-08-28,2312.14,2314.6,2299.45,2303.12,276889044,0.0017000000000000001,1,3.82,5503107308117,1540990367787281
2018-08-29,2304.66,2309.88,2300.21,2309.03,268214663,0.0026,1,5.91,4807772689423,1545071113164630
2018-08-30,2313.11,2320.85,2305.46,2307.35,286926328,-0.0007000000000000001,2,-1.68,5252383391374,1544327569839559
2018-08-31,2298.13,2322.88,2295.72,2322.88,255908832,0.0067,1,15.53,5525835420504,1554873150915856
2018-09-03,2317.93,2318.72,2302.17,2307.03,230513226,-0.0068000000000000005,2,-15.85,4096555310237,1543779721299269
2018-09-04,2308.96,2317.74,2302.17,2315.72,277014039,0.0038,1,8.69,4551220959913,1549614964045074
2018-09-05,2310.9,2315.43,2288.01,2291.77,358187171,-0.0103,2,-23.95,5390488672546,1533312914002780
2018-09-06,2288.8,2298.47,2284.5,2287.61,387510638,-0.0018,2,-4.16,5679574007389,1529906806560863
2018-09-07,2278.08,2286.82,2264.9,2281.58,357560508,-0.0026,2,-6.03,6263720900565,1525066818464548
2018-09-10,2277.35,2289.38,2276.6,2288.66,312612746,0.0031,1,7.08,5599499357387,1529962355040679
2018-09-11,2286.91,2295.76,2275.13,2283.2,368210972,-0.0024,2,-5.46,6188337337979,1525866107953332
2018-09-12,2286.28,2289.66,2271.0,2282.92,336830263,-0.0001,2,-0.28,6445490499188,1525237664943277
2018-09-13,2285.28,2291.51,2281.63,2286.23,301308674,0.0014000000000000002,1,3.31,6598920994447,1526997038011347
2018-09-14,2304.7,2318.65,2304.15,2318.25,292236044,0.013999999999999999,1,32.02,5839237669833,1549484910540028
2018-09-17,2314.55,2314.55,2295.26,2303.01,343167026,-0.0066,2,-15.24,5079753892653,1538974309539551
2018-09-18,2287.73,2310.97,2287.42,2308.98,309235497,0.0026,1,5.97,5794170442618,1544113849239324
2018-09-19,2319.22,2319.22,2301.79,2308.46,350949190,-0.0002,2,-0.52,6382677284847,1544270948811315
2018-09-20,2314.41,2334.04,2311.56,2323.45,289085599,0.006500000000000001,1,14.99,6468799318884,1554805558664798
2018-09-21,2332.04,2339.17,2325.12,2339.17,321703947,0.0068000000000000005,1,15.72,8286570453356,1565411083749636
2018-09-27,2331.7,2355.43,2331.7,2355.43,279230447,0.006999999999999999,1,16.26,7299705654606,1576072562770882
2018-09-28,2356.13,2356.62,2337.47,2343.07,317870220,-0.0052,2,-12.36,7215237062038,1567600410138137
2018-10-01,2349.64,2352.11,2333.32,2338.88,278310244,-0.0018,2,-4.19,5541730106068,1565088147353786
2018-10-02,2338.28,2341.55,2308.9,2309.57,287868231,-0.0125,2,-29.31,6394764332660,1545687250472083
2018-10-04,2311.06,2311.06,2270.22,2274.49,309502297,-0.0152,2,-35.08,7606334609281,1522077631611312
2018-10-05,2269.94,2278.12,2250.99,2267.52,282139132,-0.0031,2,-6.97,6398398547215,1516687626221016
2018-10-08,2258.73,2273.71,2253.83,2253.83,214644406,-0.006,2,-13.69,4478791949552,1507728175260388
2018-10-10,2256.03,2257.52,2222.95,2228.61,365683910,-0.011200000000000002,2,-25.22,8836407999393,1491298711172330
2018-10-11,2176.16,2186.69,2129.67,2129.67,411919150,-0.0444,2,-98.94,8335698664127,1425862543562146
2018-10-12,2131.66,2173.01,2129.13,2161.85,292573680,0.0151,1,32.18,6085083782185,1447954874236682
2018-10-15,2155.34,2159.23,2141.28,2145.12,259176039,-0.0077,2,-16.73,4708940231111,1436393187257125
2018-10-16,2156.0,2161.76,2140.19,2145.12,222512420,0.0,3,0.0,3936707732065,1436739589906666
2018-10-17,2169.44,2182.77,2159.37,2167.51,275159713,0.0104,1,22.39,5284969143372,1451605025541725
2018-10-18,2158.8,2168.01,2146.61,2148.31,321762515,-0.0089,2,-19.2,4229126676336,1438938480767734
2018-10-19,2130.06,2158.78,2117.62,2156.26,351771056,0.0037,1,7.95,4875051374475,1444034122500876
2018-10-22,2143.08,2163.21,2136.92,2161.71,308740360,0.0025,1,5.45,3910411312536,1447338908438749
2018-10-23,2147.3,2148.8,2094.69,2106.1,373468365,-0.025699999999999997,2,-55.61,6995701616997,1410671809809999
2018-10-24,2119.19,2121.36,2092.1,2097.58,399734277,-0.004,2,-8.52,6490106611511,1404498958966607
2018-10-25,2046.67,2066.06,2033.81,2063.3,376014931,-0.0163,2,-34.28,7607756030640,1381218885031170
2018-10-26,2066.57,2066.57,2008.86,2027.15,449197781,-0.0175,2,-36.15,6688109371676,1357749078363398
2018-10-29,2026.68,2045.76,1993.77,1996.05,427304809,-0.015300000000000001,2,-31.1,6359734182920,1337548193254955
2018-10-30,1985.95,2028.84,1985.95,2014.69,441585024,0.009300000000000001,1,18.64,7022060477564,1350728242365493
2018-10-31,2022.84,2030.5,2006.63,2029.69,373027917,0.0074,1,15.0,6347335573367,1361478009940289
2018-11-01,2035.11,2054.22,2023.43,2024.46,343813982,-0.0026,2,-5.23,5965853225311,1357721489101201
2018-11-02,2046.61,2096.63,2044.94,2096.0,371978982,0.0353,1,71.54,6798069287128,1405334524247641
2018-11-05,2079.81,2080.49,2052.67,2076.92,361302495,-0.0091,2,-19.08,4917286105689,1392607295640860
2018-11-06,2085.81,2092.61,2068.59,2089.62,315816036,0.0060999999999999995,1,12.7,5143563252043,1400793160025069
2018-11-07,2090.32,2107.63,2072.48,2078.69,485225008,-0.0052,2,-10.93,6452003891470,1394112654139746
2018-11-08,2109.97,2120.88,2092.36,2092.63,328034643,0.0067,1,13.94,5987514683033,1403264488522132
2018-11-09,2093.89,2101.92,2082.47,2086.09,298072439,-0.0031,2,-6.54,5260639742532,1399495753141431
2018-11-12,2065.92,2087.24,2065.52,2080.44,295528834,-0.0027,2,-5.65,5542962416785,1396015015368220
2018-11-13,2047.62,2072.03,2032.05,2071.23,383421096,-0.0044,2,-9.21,5865351205238,1389821571154802
2018-11-14,2071.41,2075.12,2060.86,2068.05,339046421,-0.0015,2,-3.18,5561968951963,1387531772647114
2018-11-15,2061.47,2088.61,2058.73,2088.06,351042679,0.0097,1,20.01,4828619809984,1400644704481109
2018-11-16,2097.94,2103.11,2086.54,2092.4,301604800,0.0021,1,4.34,4837651605403,1403214070108003
2018-11-19,2096.13,2111.39,2089.37,2100.56,273198192,0.0039000000000000003,1,8.16,4703756708323,1407580890523356
2018-11-20,2074.67,2089.54,2074.67,2082.58,281685483,-0.0086,2,-17.98,5043725349437,1394320913235383
2018-11-21,2057.07,2077.49,2049.76,2076.55,267903665,-0.0029,2,-6.03,5151648692417,1389907927315249
2018-11-22,2079.01,2081.75,2066.2,2069.95,242498695,-0.0032,2,-6.6,4152745756544,1385804543649564
2018-11-23,2073.26,2075.91,2047.96,2057.48,227202249,-0.006,2,-12.47,3774227154814,1377477156503286
2018-11-26,2060.17,2083.96,2060.17,2083.02,237710998,0.0124,1,25.54,4482314159182,1394139023522661
2018-11-27,2091.75,2102.29,2079.49,2099.42,239211333,0.0079,1,16.4,4554649438449,1405263073694450
2018-11-28,2104.13,2108.65,2094.32,2108.22,300075899,0.0042,1,8.8,4793983447025,1410935094058994
2018-11-29,2133.95,2136.74,2108.9,2114.1,307230147,0.0028000000000000004,1,5.88,5304158577124,1414953063757803
2018-11-30,2116.83,2122.33,2093.83,2096.86,427354687,-0.008199999999999999,2,-17.24,7316750950445,1403482457591888
2018-12-03,2127.78,2136.64,2113.6,2131.93,436588354,0.0167,1,35.07,5571246218013,1427528842890565
2018-12-04,2125.67,2128.94,2105.45,2114.35,507517915,-0.008199999999999999,2,-17.58,5539552759800,1414637237271263
2018-12-05,2086.57,2107.69,2086.57,2101.31,492716302,-0.0062,2,-13.04,4802792506076,1405505401513177
2018-12-06,2094.62,2094.62,2064.0,2068.69,537409666,-0.0155,2,-32.62,5606457270821,1383505179302256
2018-12-07,2081.68,2086.84,2065.62,2075.76,371590518,0.0034000000000000002,1,7.07,4318800488614,1389034610099779
2018-12-10,2048.45,2061.78,2043.21,2053.79,344164081,-0.0106,2,-21.97,4697529196041,1373936929456377
2018-12-11,2058.16,2060.94,2047.17,2052.97,273932724,-0.0004,2,-0.82,5020321840385,1373342570134826
2018-12-12,2062.77,2084.77,2061.13,2082.57,457126806,0.0144,1,29.6,5613049104300,1371559153619690
2018-12-13,2087.43,2104.43,2084.37,2095.55,379818934,0.0062,1,12.98,7941965801885,1379759767753823
2018-12-14,2095.64,2095.64,2061.4,2069.38,448237566,-0.0125,2,-26.17,5784241998914,1362231208465947
2018-12-17,2071.21,2075.93,2065.51,2071.09,444522436,0.0008,1,1.71,4764477303856,1363331838169250
2018-12-18,2057.39,2074.31,2054.26,2062.11,429530034,-0.0043,2,-8.98,5241610268028,1358110562555382
2018-12-19,2068.95,2080.65,2063.01,2078.84,418796781,0.008100000000000001,1,16.73,5124894547204,1368928570752260
2018-12-20,2063.7,2071.08,2047.52,2060.12,421064811,-0.009000000000000001,2,-18.72,5483090122031,1356169265732605
2018-12-21,2052.7,2061.51,2049.76,2061.49,311388830,0.0007000000000000001,1,1.37,5492537998707,1357352795408644
2018-12-24,2050.38,2059.94,2046.18,2055.01,285275041,-0.0031,2,-6.48,3843849185884,1352900455817700
2018-12-26,2028.81,2037.83,2014.28,2028.01,321499356,-0.0131,2,-27.0,5424078195801,1336757289211058
2018-12-27,2032.09,2035.57,2021.39,2028.44,398021312,0.0002,1,0.43,5351003742272,1335555861715532
2018-12-28,2036.7,2046.97,2035.41,2041.04,352677713,0.0062,1,12.6,4120695824217,1343971857985694
2019-01-02,2050.55,2053.45,2004.27,2010.0,326367773,-0.0152,2,-31.04,4295871822881,1323645396533233
2019-01-03,2011.81,2014.72,1991.65,1993.7,427976017,-0.008100000000000001,2,-16.3,5358519356361,1312758913016841
2019-01-04,1992.4,2011.56,1984.53,2010.25,408990897,0.0083,1,16.55,5490147620731,1323719372668579
2019-01-07,2034.24,2048.06,2030.9,2037.1,440191435,0.0134,1,26.85,5301385184683,1342381870636242
2019-01-08,2038.68,2042.7,2023.59,2025.27,397831202,-0.0058,2,-11.83,4826641977635,1333996220969886
2019-01-09,2034.19,2068.23,2034.19,2064.71,386247767,0.0195,1,39.44,5532688944833,1360852002032056
2019-01-10,2065.73,2072.81,2057.16,2063.28,382877104,-0.0007000000000000001,2,-1.43,5434257496719,1359857820274138
2019-01-11,2070.36,2076.99,2063.99,2075.57,380061043,0.006,1,12.29,4592460536252,1368311381419713
2019-01-14,2070.49,2073.94,2059.46,2064.52,432890569,-0.0053,2,-11.05,4941021266486,1360565230505129
2019-01-15,2069.14,2098.01,2067.58,2097.18,439488652,0.0158,1,32.66,5236963734010,1382450777672374
2019-01-16,2098.65,2106.35,2091.92,2106.1,500078131,0.0043,1,8.92,5352467226713,1388695520077813
2019-01-17,2110.14,2117.43,2101.7,2107.06,475884760,0.0005,1,0.96,5857766808901,1389975886942780
2019-01-18,2116.43,2124.5,2113.44,2124.28,456737721,0.008199999999999999,1,17.22,5356125356124,1401233933236199
2019-01-21,2133.87,2134.17,2114.45,2124.61,398034986,0.0002,1,0.33,5320635085503,1401780023623738
2019-01-22,2126.03,2129.37,2108.91,2117.77,419441359,-0.0032,2,-6.84,4897406432421,1397318461758313
2019-01-23,2108.72,2131.05,2106.74,2127.78,408600062,0.004699999999999999,1,10.01,5170561792658,1403936953766212
2019-01-24,2127.88,2145.08,2125.48,2145.03,413652271,0.008100000000000001,1,17.25,6035836296861,1415738357524606
2019-01-25,2147.92,2178.01,2146.64,2177.73,410001961,0.0152,1,32.7,7065652406289,1437842917491483
2019-01-28,2184.41,2188.15,2169.17,2177.3,371618518,-0.0002,2,-0.43,6060559291829,1437491622562736
2019-01-29,2172.83,2183.36,2162.53,2183.36,552586618,0.0028000000000000004,1,6.06,6504582924510,1441345148964529
2019-01-30,2183.49,2206.2,2177.88,2206.2,480390487,0.0105,1,22.84,6875692507420,1456059990001788
2019-01-31,2222.88,2222.88,2201.22,2204.85,545247910,-0.0006,2,-1.35,7762306856437,1455505296056499
2019-02-01,2211.93,2218.78,2201.41,2203.46,479378556,-0.0006,2,-1.39,6873999624152,1454699810793706
2019-02-07,2215.77,2215.79,2196.77,2203.42,427842793,0.0,2,-0.04,6339360759652,1454323219046604
2019-02-08,2192.01,2192.48,2171.96,2177.05,391029097,-0.012,2,-26.37,5728529606483,1436388008944814
2019-02-11,2180.54,2181.58,2167.36,2180.73,406059815,0.0017000000000000001,1,3.68,5327610302057,1438816002281247
2019-02-12,2182.71,2195.05,2178.59,2190.47,429940461,0.0045000000000000005,1,9.74,5929463237358,1446167642881578
2019-02-13,2200.0,2203.71,2194.75,2201.48,421989698,0.005,1,11.01,5585494555665,1453501270517371
2019-02-14,2195.92,2225.85,2186.09,2225.85,573362007,0.0111,1,24.37,6426022765504,1469357630739561
2019-02-15,2210.94,2210.94,2187.71,2196.09,400591521,-0.0134,2,-29.76,5097630832616,1449296807078938
2019-02-18,2207.36,2217.32,2203.0,2210.89,314370950,0.0067,1,14.8,4668186939202,1458936951056956
2019-02-19,2208.96,2213.87,2193.34,2205.63,389093896,-0.0024,2,-5.26,4534559338232,1455230606553823
2019-02-20,2216.74,2234.68,2213.83,2229.76,374342331,0.0109,1,24.13,5948416944791,1471936799830701
2019-02-21,2224.26,2234.31,2213.19,2228.66,382510920,-0.0005,2,-1.1,5480909639767,1471404502700458
2019-02-22,2222.32,2230.5,2217.08,2230.5,409310838,0.0008,1,1.84,4645184004326,1472581253373874
2019-02-25,2241.13,2241.76,2224.64,2232.56,339233786,0.0009,1,2.06,4689860737887,1473911027224693
2019-02-26,2230.37,2235.7,2221.76,2226.6,331962323,-0.0027,2,-5.96,5024237669533,1469933629795979
2019-02-27,2234.46,2237.77,2228.16,2234.79,301513165,0.0037,1,8.19,4914612941695,1475176574151260
2019-02-28,2231.58,2233.93,2195.44,2195.44,510022158,-0.0176,2,-39.35,8307295774617,1448767023638722
2019-03-04,2210.97,2216.02,2188.56,2190.66,373166073,-0.0022,2,-4.78,6405237020767,1445642000022302
2019-03-05,2183.35,2185.74,2171.33,2179.23,313145801,-0.0052,2,-11.43,4980940796207,1437785625516105
2019-03-06,2177.11,2179.01,2168.46,2175.6,328943179,-0.0017000000000000001,2,-3.63,4828088089894,1435423976972670
2019-03-07,2173.19,2181.19,2155.19,2165.79,292578442,-0.0045000000000000005,2,-9.81,4858918520562,1429496101537032
2019-03-08,2152.8,2159.67,2137.44,2137.44,313314909,-0.0131,2,-28.35,4497331235658,1410568349920833
2019-03-11,2140.29,2145.31,2125.54,2138.1,272103487,0.0003,1,0.66,4077476409974,1410561695000350
2019-03-12,2154.61,2161.69,2150.96,2157.18,355282965,0.0089,1,19.08,4222805054027,1424679600994820
2019-03-13,2152.66,2154.11,2134.16,2148.41,285600820,-0.0040999999999999995,2,-8.77,4088450721573,1419083069943012
2019-03-14,2154.35,2158.34,2142.31,2155.68,341009699,0.0034000000000000002,1,7.27,5882524412188,1423787458371483
2019-03-15,2152.96,2181.77,2152.59,2176.11,387135808,0.0095,1,20.43,6821323565354,1437037920963024
2019-03-18,2179.69,2183.9,2172.34,2179.49,257951275,0.0016,1,3.38,4093226224639,1439426927693641
2019-03-19,2183.03,2183.76,2171.05,2177.62,319702553,-0.0009,2,-1.87,3867859299559,1438506503408298
2019-03-20,2171.41,2177.19,2152.21,2177.1,317606686,-0.0002,2,-0.52,4175741034585,1438253702940605
2019-03-21,2183.11,2200.32,2173.7,2184.88,342747152,0.0036,1,7.78,6229925336110,1445055041479256
2019-03-22,2192.72,2195.42,2178.77,2186.95,333617567,0.0009,1,2.07,6881722527179,1446842699649707
2019-03-25,2158.8,2159.25,2143.7,2144.86,307071247,-0.0192,2,-42.09,4136472112423,1418438626634458
2019-03-26,2152.98,2153.9,2143.63,2148.8,301253574,0.0018,1,3.94,4248900137963,1421123429431263
2019-03-27,2147.19,2152.91,2132.42,2145.62,363169415,-0.0015,2,-3.18,4490155588700,1419130931621688
2019-03-28,2131.25,2136.4,2120.93,2128.1,288036217,-0.008199999999999999,2,-17.52,4403905967205,1409454255770860
2019-03-29,2138.45,2143.3,2124.07,2140.67,364618638,0.0059,1,12.57,5248941127868,1417246090700786
2019-04-01,2153.31,2171.49,2153.31,2168.28,263312768,0.0129,1,27.61,4365111400005,1435481137484246
